,Subject_ID,Sex,ROI,Median
8743,160830,1.0,134,2.9646073471667478e-06
8744,160830,1.0,135,-1.2637956956496055e-06
8745,160830,1.0,136,1.0229006875306368e-05
8746,160830,1.0,137,-6.106353112045326e-07
8747,160830,1.0,138,-5.853515290255018e-07
8748,160830,1.0,139,-3.6206837705776707e-07
8749,160830,1.0,140,4.720574452221626e-06
8750,160830,1.0,141,5.428191798273474e-07
8751,160830,1.0,142,-2.5618021481932374e-06
8752,160830,1.0,143,-4.675439981838281e-07
8753,160830,1.0,144,2.986713752761716e-06
8754,160830,1.0,145,6.668795151654194e-07
8755,160830,1.0,146,5.304475962475408e-06
8756,160830,1.0,147,3.896697080563172e-06
8757,160830,1.0,148,2.23062988879974e-06
8758,160830,1.0,149,4.609933967003599e-06
8759,160830,1.0,150,2.7679850234108017e-07
8760,160830,1.0,151,5.346458237909246e-06
8761,160830,1.0,152,7.0739126840635436e-06
8762,160830,1.0,153,5.999749873808469e-06
8763,160830,1.0,154,7.088456186465919e-07
8764,160830,1.0,155,3.7955906009301543e-06
8765,160830,1.0,156,3.5670765328177367e-06
8766,160830,1.0,157,1.113863959290029e-06
8767,160830,1.0,158,5.130992462909489e-06
8768,160830,1.0,159,-6.756750963177183e-07
8769,160830,1.0,160,-5.342614258552203e-06
8770,160830,1.0,161,4.891089474767796e-06
8771,160830,1.0,162,1.5153250387811568e-05
8772,160830,1.0,163,3.1769690167493536e-06
8773,160830,1.0,164,-1.172787824543775e-05
8774,160830,1.0,165,-5.056643203715794e-06
8775,160830,1.0,166,-9.718440878714318e-07
8776,160830,1.0,167,-8.623110261396505e-06
8777,160830,1.0,168,1.0460859812155832e-05
8778,160830,1.0,169,2.4741723336774157e-06
8779,160830,1.0,170,1.2834416338591836e-05
8780,160830,1.0,171,-9.485644341111765e-07
8781,160830,1.0,172,3.992659912910312e-06
8782,160830,1.0,173,3.1831572187002166e-06
8783,160830,1.0,174,2.7473556940549315e-07
8784,160830,1.0,175,-2.5532359586577513e-06
8785,160830,1.0,176,1.0326675692340359e-05
8786,160830,1.0,177,-5.0142239160777535e-06
8787,160830,1.0,178,1.8376985281065572e-05
8788,160830,1.0,179,-1.5966033970471472e-06
8789,160830,1.0,180,-1.0040713277703617e-05
8790,160830,1.0,181,1.783407606126275e-05
8791,160830,1.0,182,4.433995400177082e-06
8792,160830,1.0,183,1.451880926595095e-08
8793,160830,1.0,184,-1.7896821873364388e-06
8794,160830,1.0,185,5.144843726156978e-06
8795,160830,1.0,186,5.703740498574916e-06
8796,160830,1.0,187,1.7819911590777338e-06
8797,160830,1.0,188,7.1041051796782995e-06
8798,160830,1.0,189,6.417589020202286e-06
8799,160830,1.0,190,-1.2220685903230333e-06
8800,160830,1.0,191,4.846236606681487e-06
8801,160830,1.0,192,1.5964844351401553e-05
8802,160830,1.0,193,4.888209332420956e-06
8803,160830,1.0,194,5.8928026192006655e-06
8804,160830,1.0,195,4.868134510616073e-06
8805,160830,1.0,196,-4.330156571086263e-06
8806,160830,1.0,197,1.588571421962115e-06
8807,160830,1.0,198,1.4323713912745006e-05
8808,160830,1.0,199,-1.0231795386062004e-05
8809,160830,1.0,200,6.537747367474367e-06
8810,160830,1.0,201,4.095680310456373e-07
8811,160830,1.0,202,8.457403964712285e-06
8812,160830,1.0,203,9.9214469173603e-07
8813,160830,1.0,204,1.977720057766419e-05
8814,160830,1.0,205,-2.592135615486768e-06
8815,160830,1.0,206,4.421053745318204e-07
8816,160830,1.0,207,3.2885261589399306e-06
8817,160830,1.0,208,-3.4815791423170594e-06
8818,160830,1.0,209,1.0764837270471617e-06
8819,160830,1.0,210,7.824777867426747e-06
8820,160830,1.0,211,-2.6706320568337105e-06
8821,160830,1.0,212,-2.4089870294119464e-06
8822,160830,1.0,213,1.1586014352360507e-05
8823,160830,1.0,214,1.0516327364484823e-06
8824,160830,1.0,215,9.408924142917385e-06
8825,160830,1.0,216,1.0323330570827238e-05
8826,160830,1.0,217,-3.216656637050619e-06
8827,160830,1.0,218,1.9772216546698473e-05
8828,160830,1.0,219,4.567737050820142e-06
8829,160830,1.0,220,2.05912391493257e-06
8830,160830,1.0,221,5.187927172300988e-06
8831,160830,1.0,222,-1.509528374299407e-06
8832,160830,1.0,223,-5.6111048252205364e-06
8833,160830,1.0,224,4.413526767166331e-06
8834,160830,1.0,225,1.5545187466159405e-06
8835,160830,1.0,226,-7.646663391369657e-07
8836,160830,1.0,227,1.001615783025045e-05
8837,160830,1.0,228,2.808614408422727e-05
8838,160830,1.0,229,1.2052473152834864e-06
8839,160830,1.0,230,-1.2197033072425256e-07
8840,160830,1.0,231,-4.807514869753504e-06
8841,160830,1.0,232,-1.7183253930852516e-08
8842,160830,1.0,233,-4.385987182331519e-07
8843,160830,1.0,234,2.445697919029044e-05
8844,160830,1.0,235,-9.20095499168383e-06
8845,160830,1.0,236,-6.667277830274543e-06
8846,160830,1.0,237,-5.77165201320895e-06
8847,160830,1.0,238,1.4928373275324702e-05
8848,160830,1.0,239,9.064697678695666e-06
8849,160830,1.0,240,7.034547252260381e-06
8850,160830,1.0,241,3.22338382829912e-06
8851,160830,1.0,242,-8.529850674676709e-06
8852,160830,1.0,243,1.3266997314076434e-06
8853,160830,1.0,244,-6.214639142854139e-05
8854,160830,1.0,245,5.616675480268896e-06
8855,160830,1.0,246,1.037840138451429e-05
8856,130417,0.0,1,-8.38552114146296e-06
8857,130417,0.0,2,-1.8965067283716053e-05
8858,130417,0.0,3,-1.0455691153765656e-05
8859,130417,0.0,4,-4.169007297605276e-06
8860,130417,0.0,5,-1.129539725752693e-06
8861,130417,0.0,6,-1.063543504642439e-05
8862,130417,0.0,7,-4.504129719862249e-06
8863,130417,0.0,8,-6.3416628108825535e-06
8864,130417,0.0,9,-1.4170266695145983e-05
8865,130417,0.0,10,-3.0179935492924415e-05
8866,130417,0.0,11,-4.401304067869205e-06
8867,130417,0.0,12,-1.183413360195118e-05
8868,130417,0.0,13,-1.803634768293705e-05
8869,130417,0.0,14,-3.0062467430980178e-06
8870,130417,0.0,15,-4.300173714000266e-06
8871,130417,0.0,16,1.4505261560771032e-06
8872,130417,0.0,17,-4.198454462311929e-06
8873,130417,0.0,18,1.2150372185715241e-05
8874,130417,0.0,19,-4.135580638831016e-06
8875,130417,0.0,20,-1.7561682398081757e-05
8876,130417,0.0,21,-6.819942882430041e-06
8877,130417,0.0,22,-1.3401284377323464e-05
8878,130417,0.0,23,-3.5375546758587006e-06
8879,130417,0.0,24,8.973634521680651e-06
8880,130417,0.0,25,-8.905481081455946e-07
8881,130417,0.0,26,-8.792161224846495e-06
8882,130417,0.0,27,-4.5759502427245025e-06
8883,130417,0.0,28,-1.5367721061920747e-05
8884,130417,0.0,29,-1.770985591065255e-06
8885,130417,0.0,30,-3.1517956813331693e-05
8886,130417,0.0,31,3.304764845779573e-06
8887,130417,0.0,32,-2.3089621208782773e-05
8888,130417,0.0,33,1.541062317755859e-07
8889,130417,0.0,34,-2.933331961685326e-05
8890,130417,0.0,35,-2.353248419240117e-05
8891,130417,0.0,36,-2.783330224076508e-07
8892,130417,0.0,37,3.3442433959862683e-06
8893,130417,0.0,38,8.793443157628644e-06
8894,130417,0.0,39,-7.900378932390595e-06
8895,130417,0.0,40,-6.6223556132172234e-06
8896,130417,0.0,41,-9.683965060958144e-07
8897,130417,0.0,42,9.309907454735367e-06
8898,130417,0.0,43,-8.127710202643357e-07
8899,130417,0.0,44,-5.072803469374776e-05
8900,130417,0.0,45,-3.408777502045268e-06
8901,130417,0.0,46,2.229584424640052e-05
8902,130417,0.0,47,-3.2195821404457092e-06
8903,130417,0.0,48,-3.1472042110181064e-06
8904,130417,0.0,49,1.1788511983468197e-05
8905,130417,0.0,50,6.033101089997217e-05
8906,130417,0.0,51,6.844333256594837e-06
8907,130417,0.0,52,-2.2226091459742747e-05
8908,130417,0.0,53,-2.6367183636466507e-06
8909,130417,0.0,54,-1.008821755021927e-05
8910,130417,0.0,55,-1.9047845398745267e-06
8911,130417,0.0,56,3.240878868382424e-06
8912,130417,0.0,57,-5.705473085981794e-06
8913,130417,0.0,58,-1.2774132756021572e-05
8914,130417,0.0,59,-9.540997780277394e-06
8915,130417,0.0,60,-3.6012017517350614e-05
8916,130417,0.0,61,-2.3394444497171207e-06
8917,130417,0.0,62,1.715117832645774e-05
8918,130417,0.0,63,-9.889081411529332e-07
8919,130417,0.0,64,3.0149171834636945e-06
8920,130417,0.0,65,-1.535734008939471e-05
8921,130417,0.0,66,-1.144589259638451e-05
8922,130417,0.0,67,-5.678357410943136e-06
8923,130417,0.0,68,-6.158480573503766e-06
8924,130417,0.0,69,-8.114622687571682e-06
8925,130417,0.0,70,-1.1099370567535516e-05
8926,130417,0.0,71,-2.9478046599251684e-06
8927,130417,0.0,72,-8.389962204091717e-06
8928,130417,0.0,73,-4.633763637684751e-06
8929,130417,0.0,74,-3.7832476209587185e-06
8930,130417,0.0,75,7.18878209227114e-06
8931,130417,0.0,76,-8.619257641839795e-06
8932,130417,0.0,77,-1.831966756071779e-06
8933,130417,0.0,78,1.87787227332592e-05
8934,130417,0.0,79,-2.0877851056866348e-06
8935,130417,0.0,80,-3.557504896889441e-05
8936,130417,0.0,81,-2.7686652401825995e-06
8937,130417,0.0,82,-5.091974890092388e-05
8938,130417,0.0,83,-1.3920747278461931e-05
8939,130417,0.0,84,-5.234610398474615e-05
8940,130417,0.0,85,-7.076541805872694e-07
8941,130417,0.0,86,2.211697028542403e-05
8942,130417,0.0,87,-8.704660956482257e-07
8943,130417,0.0,88,-1.2742978469759692e-05
8944,130417,0.0,89,1.0979137186950538e-05
8945,130417,0.0,90,-9.903060345095582e-05
8946,130417,0.0,91,-8.406652796111302e-06
8947,130417,0.0,92,-2.0542472611850826e-06
8948,130417,0.0,93,-2.14281237731484e-06
8949,130417,0.0,94,-0.0001430787960998714
8950,130417,0.0,95,-1.3968827715871157e-05
8951,130417,0.0,96,-4.685210114985239e-05
8952,130417,0.0,97,6.425531864806544e-06
8953,130417,0.0,98,-2.2157377088660724e-06
8954,130417,0.0,99,1.0628718882799149e-06
8955,130417,0.0,100,-4.7252313379431143e-05
8956,130417,0.0,101,-1.6294554370688275e-05
8957,130417,0.0,102,-0.0001395016151946038
8958,130417,0.0,103,-2.299546031281352e-05
8959,130417,0.0,104,-1.057716417562915e-05
8960,130417,0.0,105,-8.540808266843669e-06
8961,130417,0.0,106,-6.310762728389818e-06
8962,130417,0.0,107,-8.075771802396048e-06
8963,130417,0.0,108,-4.724908194475574e-06
8964,130417,0.0,109,1.4289944374468178e-05
8965,130417,0.0,110,1.3963811397843529e-05
8966,130417,0.0,111,-9.254846190742683e-06
8967,130417,0.0,112,2.5781400836422108e-05
8968,130417,0.0,113,-2.0216330653965997e-07
8969,130417,0.0,114,3.556694196049648e-06
8970,130417,0.0,115,1.798704033717513e-05
8971,130417,0.0,116,3.262279051341466e-05
8972,130417,0.0,117,1.1058838936151005e-05
8973,130417,0.0,118,-1.1086894573963946e-05
8974,130417,0.0,119,-9.15526788958232e-06
8975,130417,0.0,120,-5.552925358642824e-05
8976,130417,0.0,121,1.3114652119838865e-06
8977,130417,0.0,122,-1.6420810425188392e-05
8978,130417,0.0,123,1.1106512829428539e-06
8979,130417,0.0,124,-5.049366336606909e-06
8980,130417,0.0,125,3.9992300315816465e-07
8981,130417,0.0,126,-2.262578391309944e-06
8982,130417,0.0,127,6.871972800581716e-06
8983,130417,0.0,128,3.489719574645278e-06
8984,130417,0.0,129,-1.5116436316020554e-06
8985,130417,0.0,130,1.759975589266105e-06
8986,130417,0.0,131,2.337074533897976e-06
8987,130417,0.0,132,-1.6355747902707662e-05
8988,130417,0.0,133,3.844784714601701e-06
8989,130417,0.0,134,-2.1341184606171737e-06
8990,130417,0.0,135,2.422808847768465e-06
8991,130417,0.0,136,9.467808013141621e-06
8992,130417,0.0,137,1.2315191497691558e-06
8993,130417,0.0,138,-7.082929187163245e-06
8994,130417,0.0,139,-7.897480827523395e-06
8995,130417,0.0,140,9.645052898576978e-07
8996,130417,0.0,141,-2.567441583778418e-07
8997,130417,0.0,142,2.381274043727899e-06
8998,130417,0.0,143,-2.228114681201987e-06
8999,130417,0.0,144,1.7392267182003707e-08
9000,130417,0.0,145,-2.7124060864025523e-07
9001,130417,0.0,146,-1.2334506209299434e-05
9002,130417,0.0,147,-5.590749651673832e-06
9003,130417,0.0,148,6.65379502606811e-06
9004,130417,0.0,149,-1.067650714503543e-06
9005,130417,0.0,150,-1.0142904102394823e-05
9006,130417,0.0,151,-4.0066779547487386e-06
9007,130417,0.0,152,3.1483708653468057e-06
9008,130417,0.0,153,4.7131925384746864e-06
9009,130417,0.0,154,-1.6912181877160037e-06
9010,130417,0.0,155,8.238333748522564e-07
9011,130417,0.0,156,-7.874223229009658e-06
9012,130417,0.0,157,5.788766657133237e-07
9013,130417,0.0,158,-1.2418099231581436e-05
9014,130417,0.0,159,-6.715080871799728e-06
9015,130417,0.0,160,7.839097179385135e-06
9016,130417,0.0,161,-8.308591532113496e-06
9017,130417,0.0,162,-2.4957412279036362e-05
9018,130417,0.0,163,7.681155693717301e-07
9019,130417,0.0,164,-5.2914103889634134e-06
9020,130417,0.0,165,-6.099659458413953e-06
9021,130417,0.0,166,3.0076639632170554e-05
9022,130417,0.0,167,5.908717781721862e-07
9023,130417,0.0,168,1.287807845073985e-05
9024,130417,0.0,169,-2.0523425519058947e-06
9025,130417,0.0,170,-1.4780011042603292e-05
9026,130417,0.0,171,3.1659725436838926e-06
9027,130417,0.0,172,-7.910975909908302e-06
9028,130417,0.0,173,-7.395425882350537e-06
9029,130417,0.0,174,-9.423660216612006e-07
9030,130417,0.0,175,-6.429109362215968e-06
9031,130417,0.0,176,-9.98936502583092e-06
9032,130417,0.0,177,1.8148735762224533e-05
9033,130417,0.0,178,6.6867797841041465e-06
9034,130417,0.0,179,-4.275600986147765e-06
9035,130417,0.0,180,-2.6311706733395113e-06
9036,130417,0.0,181,-2.8761132853105664e-06
9037,130417,0.0,182,1.5144116332521662e-05
9038,130417,0.0,183,2.1761993593827356e-06
9039,130417,0.0,184,-2.940099420811748e-06
9040,130417,0.0,185,4.795908580490504e-06
9041,130417,0.0,186,-9.616732313588727e-06
9042,130417,0.0,187,6.852686055935919e-06
9043,130417,0.0,188,-1.0988173016812652e-05
9044,130417,0.0,189,-5.122748234498431e-06
9045,130417,0.0,190,6.398314326361287e-06
9046,130417,0.0,191,-9.544031854602508e-06
9047,130417,0.0,192,-8.958624675869942e-06
9048,130417,0.0,193,-4.2628090568541666e-07
9049,130417,0.0,194,-7.0359863002522616e-06
9050,130417,0.0,195,1.0622051831887802e-05
9051,130417,0.0,196,-2.4765074613242177e-06
9052,130417,0.0,197,-1.2172608876426239e-05
9053,130417,0.0,198,8.356774742424022e-06
9054,130417,0.0,199,-6.955000344532891e-07
9055,130417,0.0,200,-1.0477295745658921e-05
9056,130417,0.0,201,-3.917059984814841e-06
9057,130417,0.0,202,5.463970410346519e-06
9058,130417,0.0,203,-4.811130202142522e-05
9059,130417,0.0,204,-1.0924780326604377e-05
9060,130417,0.0,205,-9.394613243784988e-06
9061,130417,0.0,206,-1.5187217286438681e-05
9062,130417,0.0,207,5.964860520180082e-06
9063,130417,0.0,208,1.0162937542190775e-05
9064,130417,0.0,209,-6.075033070374047e-06
9065,130417,0.0,210,-3.4531778965174453e-06
9066,130417,0.0,211,-2.847765790647827e-05
9067,130417,0.0,212,-3.566166924429126e-06
9068,130417,0.0,213,8.409968359046616e-06
9069,130417,0.0,214,4.148441985307727e-05
9070,130417,0.0,215,5.2058283017686335e-06
9071,130417,0.0,216,3.3354683637298876e-06
9072,130417,0.0,217,-2.043800486717373e-05
9073,130417,0.0,218,1.6653433704050258e-05
9074,130417,0.0,219,-1.8031007130048238e-05
9075,130417,0.0,220,8.727834256205824e-06
9076,130417,0.0,221,-6.460255008278182e-06
9077,130417,0.0,222,-2.785642664093757e-06
9078,130417,0.0,223,2.9619849328810233e-07
9079,130417,0.0,224,-1.714238169370219e-05
9080,130417,0.0,225,-7.628621574440331e-07
9081,130417,0.0,226,1.6646239600959234e-05
9082,130417,0.0,227,6.2791195887257345e-06
9083,130417,0.0,228,-6.730960649292683e-06
9084,130417,0.0,229,-1.742700170836997e-07
9085,130417,0.0,230,-3.4600798244355246e-06
9086,130417,0.0,231,-3.0665680242236704e-05
9087,130417,0.0,232,7.963816460687667e-05
9088,130417,0.0,233,-2.4138900698744692e-05
9089,130417,0.0,234,-8.016616277473076e-06
9090,130417,0.0,235,-3.264237238909118e-05
9091,130417,0.0,236,-4.373280353320297e-05
9092,130417,0.0,237,-2.955342915811343e-05
9093,130417,0.0,238,-2.0195697288727388e-05
9094,130417,0.0,239,-8.488903858960839e-06
9095,130417,0.0,240,8.88684644451132e-06
9096,130417,0.0,241,2.097007745760493e-05
9097,130417,0.0,242,2.5658388040028512e-05
9098,130417,0.0,243,8.766024166106945e-06
9099,130417,0.0,244,-0.0001527948334114626
9100,130417,0.0,245,-1.2535659834611579e-06
9101,130417,0.0,246,-3.7118618365639122e-06
9102,366446,0.0,1,-9.315670581599989e-07
9103,366446,0.0,2,-1.3613348528451752e-05
9104,366446,0.0,3,-1.1274671123828739e-05
9105,366446,0.0,4,-6.974088137212675e-06
9106,366446,0.0,5,-1.2959805644641165e-05
9107,366446,0.0,6,-2.123318972735433e-05
9108,366446,0.0,7,-2.4802511688903905e-06
9109,366446,0.0,8,-9.572723229211988e-06
9110,366446,0.0,9,-1.528342272649752e-05
9111,366446,0.0,10,-1.685826646280475e-05
9112,366446,0.0,11,-6.5516774157003965e-06
9113,366446,0.0,12,-1.367493177895085e-05
9114,366446,0.0,13,2.569581511124852e-06
9115,366446,0.0,14,-1.25132146422402e-05
9116,366446,0.0,15,-8.94977438292699e-06
9117,366446,0.0,16,-1.159945077233715e-05
9118,366446,0.0,17,-5.685434643964982e-06
9119,366446,0.0,18,9.883465736493235e-06
9120,366446,0.0,19,-1.5029273527034093e-05
9121,366446,0.0,20,1.6270525975414785e-06
9122,366446,0.0,21,-3.3192859518749174e-06
9123,366446,0.0,22,8.323065685544861e-06
9124,366446,0.0,23,-1.1964107216044795e-05
9125,366446,0.0,24,-5.355841722121113e-06
9126,366446,0.0,25,-1.551289471990458e-06
9127,366446,0.0,26,1.3003518688492477e-06
9128,366446,0.0,27,-9.174887622975803e-07
9129,366446,0.0,28,-2.5729521439643577e-05
9130,366446,0.0,29,-7.84627627581358e-06
9131,366446,0.0,30,-1.1834768884000368e-05
9132,366446,0.0,31,-4.945987257087836e-06
9133,366446,0.0,32,-2.824976377269195e-06
9134,366446,0.0,33,-8.725938187126303e-06
9135,366446,0.0,34,-3.494482285759659e-07
9136,366446,0.0,35,-9.710292033560108e-06
9137,366446,0.0,36,-3.9063446820364334e-05
9138,366446,0.0,37,-8.648207767691929e-06
9139,366446,0.0,38,-2.9628452011820627e-06
9140,366446,0.0,39,-4.504803428062587e-06
9141,366446,0.0,40,-1.2148591849836521e-05
9142,366446,0.0,41,-7.528924470534548e-06
9143,366446,0.0,42,-5.8594382608134765e-06
9144,366446,0.0,43,-1.40463621391973e-05
9145,366446,0.0,44,-5.967083325231215e-06
9146,366446,0.0,45,1.5146236819418846e-05
9147,366446,0.0,46,8.647273716633208e-06
9148,366446,0.0,47,-2.2154461021273164e-06
9149,366446,0.0,48,1.7456601426601992e-06
9150,366446,0.0,49,-1.21986486192327e-05
9151,366446,0.0,50,8.310115390486317e-06
9152,366446,0.0,51,-2.7865527272297186e-06
9153,366446,0.0,52,-6.472837377202723e-08
9154,366446,0.0,53,-2.877476163121173e-06
9155,366446,0.0,54,-5.597486733677215e-06
9156,366446,0.0,55,4.934092316943861e-07
9157,366446,0.0,56,-6.373427140715648e-06
9158,366446,0.0,57,-2.4366900106542744e-06
9159,366446,0.0,58,-6.834722626081202e-06
9160,366446,0.0,59,-1.2165344742243178e-05
9161,366446,0.0,60,-7.694783562328666e-06
9162,366446,0.0,61,1.524178685485822e-06
9163,366446,0.0,62,-7.506868996642879e-06
9164,366446,0.0,63,-3.1081685847311746e-06
9165,366446,0.0,64,5.421295554697281e-06
9166,366446,0.0,65,-4.923835149384104e-06
9167,366446,0.0,66,-1.1430267477408051e-05
9168,366446,0.0,67,-6.687471113764332e-06
9169,366446,0.0,68,-9.461038644076325e-06
9170,366446,0.0,69,-7.3646851888042875e-06
9171,366446,0.0,70,-5.999507993692532e-05
9172,366446,0.0,71,-1.0478921694812016e-06
9173,366446,0.0,72,-2.1184207071200944e-05
9174,366446,0.0,73,5.409994628280401e-06
9175,366446,0.0,74,-1.665968375164084e-05
9176,366446,0.0,75,2.8895428840769455e-06
9177,366446,0.0,76,-2.5458819436607882e-05
9178,366446,0.0,77,9.115992725128308e-06
9179,366446,0.0,78,2.7257806323177647e-06
9180,366446,0.0,79,-5.662223884428386e-06
9181,366446,0.0,80,-3.240744263166562e-05
9182,366446,0.0,81,-3.7831061945325928e-06
9183,366446,0.0,82,-2.939549449365586e-05
9184,366446,0.0,83,-5.165857373867766e-06
9185,366446,0.0,84,-3.9043723518261686e-05
9186,366446,0.0,85,-1.1079564501415007e-05
9187,366446,0.0,86,-3.3642805874478654e-06
9188,366446,0.0,87,-3.3373781604950636e-07
9189,366446,0.0,88,-3.067693251068704e-05
9190,366446,0.0,89,5.835971478518331e-06
9191,366446,0.0,90,-9.940074050973635e-06
9192,366446,0.0,91,1.36101925818366e-06
9193,366446,0.0,92,2.8594774903467624e-06
9194,366446,0.0,93,-7.844967058190377e-06
9195,366446,0.0,94,-0.00010804352496052161
9196,366446,0.0,95,-9.748073352966458e-06
9197,366446,0.0,96,-3.956361433665734e-05
9198,366446,0.0,97,-3.413542117414181e-06
9199,366446,0.0,98,1.2870560112787643e-05
9200,366446,0.0,99,1.8000209820456803e-06
9201,366446,0.0,100,-1.450218496756861e-05
9202,366446,0.0,101,1.7914286218001507e-05
9203,366446,0.0,102,5.34924038220197e-06
9204,366446,0.0,103,-9.629993655835278e-06
9205,366446,0.0,104,-1.7558353647473268e-05
9206,366446,0.0,105,7.731012487965927e-07
9207,366446,0.0,106,-1.7691720131551847e-05
9208,366446,0.0,107,3.2952441415545763e-06
9209,366446,0.0,108,-2.4690937607374508e-05
9210,366446,0.0,109,-3.8140685774123995e-06
9211,366446,0.0,110,-3.531714901328087e-05
9212,366446,0.0,111,3.846050731226569e-06
9213,366446,0.0,112,-2.2869662643643096e-05
9214,366446,0.0,113,6.542738674397697e-06
9215,366446,0.0,114,-1.3205908089730656e-05
9216,366446,0.0,115,-4.292380253900774e-05
9217,366446,0.0,116,2.750522889982676e-05
9218,366446,0.0,117,7.239309979922837e-06
9219,366446,0.0,118,1.0302534064976498e-05
9220,366446,0.0,119,-2.5123289560724515e-05
9221,366446,0.0,120,-9.857294935500249e-05
9222,366446,0.0,121,-2.3247944227478e-06
9223,366446,0.0,122,-4.063617598148994e-05
9224,366446,0.0,123,-2.925581839008373e-06
9225,366446,0.0,124,-2.2500392333313357e-05
9226,366446,0.0,125,-6.106052751420066e-06
9227,366446,0.0,126,-8.491816515743267e-06
9228,366446,0.0,127,5.240328164290986e-06
9229,366446,0.0,128,-1.1991907740593888e-05
9230,366446,0.0,129,-2.8180961635371204e-06
9231,366446,0.0,130,-7.643042408744805e-06
9232,366446,0.0,131,1.1196195259799424e-06
9233,366446,0.0,132,-9.767626124812523e-06
9234,366446,0.0,133,8.202135290957813e-07
9235,366446,0.0,134,-2.9821731004631147e-05
9236,366446,0.0,135,-7.3903793236240745e-06
9237,366446,0.0,136,1.5446279576281086e-05
9238,366446,0.0,137,-2.824590865202481e-06
9239,366446,0.0,138,-6.371958534145961e-06
9240,366446,0.0,139,-4.311249995225808e-06
9241,366446,0.0,140,-3.918418315151939e-06
9242,366446,0.0,141,-1.2497991974669276e-06
9243,366446,0.0,142,-5.920141120441258e-06
9244,366446,0.0,143,-3.1626218515157234e-06
9245,366446,0.0,144,-2.5828444449871313e-06
9246,366446,0.0,145,-2.8561528324644314e-06
9247,366446,0.0,146,-6.272247901506489e-06
9248,366446,0.0,147,-3.884129569087236e-06
9249,366446,0.0,148,-6.138391654531006e-06
9250,366446,0.0,149,-2.4756614038778935e-06
9251,366446,0.0,150,-1.3220742403063923e-05
9252,366446,0.0,151,2.0680790839833207e-06
9253,366446,0.0,152,1.3774963463220047e-06
9254,366446,0.0,153,-1.955853235813265e-06
9255,366446,0.0,154,-2.3248329625857878e-06
9256,366446,0.0,155,-7.674292135106953e-07
9257,366446,0.0,156,-2.729911329879542e-06
9258,366446,0.0,157,1.8713369627221255e-06
9259,366446,0.0,158,-2.239372770418413e-05
9260,366446,0.0,159,-3.4492209124437068e-06
9261,366446,0.0,160,2.889890353685587e-07
9262,366446,0.0,161,-5.789194801764097e-06
9263,366446,0.0,162,-1.5102162251423579e-05
9264,366446,0.0,163,-3.031976802958525e-07
9265,366446,0.0,164,-8.107442681648536e-06
9266,366446,0.0,165,-1.4195853509590961e-05
9267,366446,0.0,166,-3.5744764090850367e-06
9268,366446,0.0,167,7.837692237444571e-07
9269,366446,0.0,168,-4.541367616184289e-06
9270,366446,0.0,169,-5.1040274229308125e-06
9271,366446,0.0,170,4.4039175008947495e-06
9272,366446,0.0,171,2.9529513767556637e-06
9273,366446,0.0,172,-8.1071939348476e-06
9274,366446,0.0,173,-5.789283704871195e-06
9275,366446,0.0,174,7.150191549953888e-08
9276,366446,0.0,175,1.336768775672681e-06
9277,366446,0.0,176,2.223275714641204e-06
9278,366446,0.0,177,-6.047080205462407e-06
9279,366446,0.0,178,7.426959882650408e-06
9280,366446,0.0,179,2.6992579478246626e-06
9281,366446,0.0,180,-1.4569527593266685e-05
9282,366446,0.0,181,9.120910249293956e-07
9283,366446,0.0,182,-3.1735403354105074e-05
9284,366446,0.0,183,-5.934445539423905e-07
9285,366446,0.0,184,-1.1978921065747272e-05
9286,366446,0.0,185,1.1485203117445053e-06
9287,366446,0.0,186,-6.467204457294429e-06
9288,366446,0.0,187,-1.5701887150498806e-06
9289,366446,0.0,188,-1.7830549950303975e-05
9290,366446,0.0,189,-1.9464339857222512e-05
9291,366446,0.0,190,-7.205642759799957e-06
9292,366446,0.0,191,-8.713467650522944e-06
9293,366446,0.0,192,2.7543135274754604e-06
9294,366446,0.0,193,-1.5375608199974522e-05
9295,366446,0.0,194,-1.464047983290584e-06
9296,366446,0.0,195,-8.180517852451885e-06
9297,366446,0.0,196,-2.044210850726813e-05
9298,366446,0.0,197,-8.296247244743427e-08
9299,366446,0.0,198,-3.2084699341794476e-06
9300,366446,0.0,199,-2.041771949734539e-06
9301,366446,0.0,200,-1.020959444986147e-06
9302,366446,0.0,201,-5.447867351904279e-06
9303,366446,0.0,202,-1.602804877620656e-05
9304,366446,0.0,203,-9.739121196616907e-06
9305,366446,0.0,204,-2.953821876872098e-06
9306,366446,0.0,205,-6.0313443555060076e-06
9307,366446,0.0,206,-1.987526411539875e-05
9308,366446,0.0,207,-8.956627652878524e-07
9309,366446,0.0,208,-2.6046152470371453e-06
9310,366446,0.0,209,-2.563979705882957e-06
9311,366446,0.0,210,-8.90787850948982e-06
9312,366446,0.0,211,-1.0171452686336124e-05
9313,366446,0.0,212,4.845324383495608e-06
9314,366446,0.0,213,-8.5942774603609e-06
9315,366446,0.0,214,2.4948021746240556e-05
9316,366446,0.0,215,-1.0574798579909839e-05
9317,366446,0.0,216,-1.6931930986174848e-05
9318,366446,0.0,217,1.203638475999469e-05
9319,366446,0.0,218,9.9455965028028e-06
9320,366446,0.0,219,2.233136910945177e-07
9321,366446,0.0,220,-1.0469416793057462e-05
9322,366446,0.0,221,-6.933497616046225e-06
9323,366446,0.0,222,-1.858335053839255e-05
